timestamp; area; px1; py1; px2; py2; px3; py3; px4; py4;
127; 10920.50; 149.00; 20.00; 44.00; 23.00; 45.00; 125.00; 149.00; 127.00;
128; 11025.00; 149.00; 20.00; 45.00; 22.00; 44.00; 125.00; 149.00; 128.00;
129; 11077.50; 149.00; 20.00; 44.00; 22.00; 44.00; 125.00; 149.00; 128.00;
130; 11024.00; 149.00; 19.00; 44.00; 22.00; 46.00; 125.00; 149.00; 128.00;
131; 11079.00; 150.00; 20.00; 44.00; 21.00; 44.00; 124.00; 148.00; 128.00;
132; 11078.00; 150.00; 20.00; 44.00; 21.00; 44.00; 124.00; 149.00; 127.00;
133; 11131.00; 150.00; 18.00; 45.00; 20.00; 44.00; 123.00; 149.00; 127.00;
134; 11130.00; 44.00; 20.00; 45.00; 123.00; 149.00; 127.00; 150.00; 18.00;
135; 11022.50; 149.00; 17.00; 45.00; 19.00; 46.00; 123.00; 149.00; 126.00;
136; 11132.50; 151.00; 18.00; 45.00; 19.00; 44.00; 122.00; 149.00; 126.00;
137; 11184.50; 151.00; 17.00; 45.00; 19.00; 44.00; 122.00; 149.00; 126.00;
138; 11186.00; 151.00; 19.00; 45.00; 19.00; 44.00; 123.00; 149.00; 127.00;
139; 11183.50; 150.00; 18.00; 44.00; 20.00; 44.00; 123.00; 149.00; 127.00;
140; 11236.00; 150.00; 18.00; 44.00; 20.00; 44.00; 124.00; 149.00; 127.00;
141; 11131.00; 150.00; 20.00; 44.00; 21.00; 44.00; 124.00; 149.00; 128.00;
142; 11130.50; 149.00; 19.00; 43.00; 23.00; 44.00; 125.00; 149.00; 128.00;
143; 11183.00; 149.00; 19.00; 43.00; 22.00; 44.00; 125.00; 149.00; 128.00;
144; 11183.00; 149.00; 19.00; 43.00; 22.00; 44.00; 125.00; 149.00; 128.00;
145; 11183.00; 149.00; 19.00; 43.00; 22.00; 44.00; 125.00; 149.00; 128.00;
146; 11183.00; 149.00; 19.00; 43.00; 22.00; 44.00; 125.00; 149.00; 128.00;
147; 11183.00; 149.00; 19.00; 43.00; 22.00; 44.00; 125.00; 149.00; 128.00;
148; 11236.00; 149.00; 19.00; 43.00; 22.00; 44.00; 126.00; 149.00; 128.00;
149; 11235.50; 149.00; 20.00; 43.00; 22.00; 44.00; 126.00; 149.00; 129.00;
150; 11183.00; 148.00; 20.00; 43.00; 23.00; 44.00; 127.00; 149.00; 129.00;
151; 11026.00; 148.00; 21.00; 43.00; 24.00; 44.00; 127.00; 149.00; 128.00;
152; 11079.00; 148.00; 21.00; 42.00; 26.00; 44.00; 128.00; 148.00; 130.00;
153; 11026.00; 146.00; 21.00; 42.00; 25.00; 44.00; 128.00; 148.00; 130.00;
154; 11026.00; 146.00; 21.00; 42.00; 25.00; 44.00; 128.00; 148.00; 130.00;
155; 11025.50; 147.00; 22.00; 42.00; 25.00; 44.00; 128.00; 148.00; 130.00;
156; 10975.00; 147.00; 22.00; 42.00; 26.00; 45.00; 129.00; 148.00; 130.00;
157; 10974.00; 147.00; 22.00; 42.00; 26.00; 44.00; 128.00; 148.00; 130.00;
158; 10922.00; 146.00; 22.00; 42.00; 26.00; 44.00; 128.00; 148.00; 130.00;
